inventory_id,product_id,store_id,current_stock,last_restock_date,restock_quantity,product_name,category,price_per_unit,supplier_id,reorder_point,lead_time,store_name,location,annual_units_sold,annual_sales,annual_profit,sales_days,avg_daily_demand,demand_std,inventory_value,inventory_turnover,days_of_supply,safety_stock,recommended_reorder_point,stock_gap,holding_cost_estimate,stock_status,recommended_order_qty
827,74,4,115,2023-04-21,18,Shorts,Clothing,67.02,13,7,8,Everthing and More Store,Chennai,80.0,5438.0028,2113.8108,4.0,0.2191780821917808,19.165942015286735,7707.299999999999,0.6956521739130435,524.6875,90.0,92.0,23.0,1387.3139999999999,Overstock,0.0
828,34,4,30,2023-08-20,22,Bananas,Groceries,16.67,17,13,4,Everthing and More Store,Chennai,235.0,4011.4688000000006,1582.6498000000001,6.0,0.6438356164383562,8.304617189652191,500.1,7.833333333333334,46.59574468085106,28.0,31.0,-1.0,90.018,Restock risk,18.0
829,66,3,86,2023-11-25,16,Mouse,Electronics,85.73,10,19,3,One-Stop Shop,Bengaluru,298.0,25886.1735,10046.698700000003,10.0,0.8164383561643835,14.006347767272445,7372.780000000001,3.4651162790697674,105.33557046979865,41.0,44.0,42.0,1327.1004,Healthy,0.0
830,63,4,169,2023-05-11,11,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,202.0,7829.58384,3189.441840000001,7.0,0.5534246575342465,14.17072770924358,6261.45,1.195266272189349,305.3712871287129,62.0,66.0,103.0,1127.061,Overstock,0.0
831,44,3,16,2023-11-28,28,Monitor,Electronics,20.22,11,17,5,One-Stop Shop,Bengaluru,126.0,2740.3761600000003,1160.7897600000001,4.0,0.3452054794520548,8.660254037844387,323.52,7.875,46.34920634920635,32.0,34.0,-18.0,58.233599999999996,Restock risk,27.0
832,4,2,24,2023-07-21,19,Toy Car,Toys,34.24,19,7,7,Ultimate Retail Hub,Pune,88.0,2942.4623360000005,1074.3279360000004,3.0,0.2410958904109589,18.502252115170556,821.76,3.666666666666667,99.54545454545455,81.0,83.0,-59.0,147.9168,Restock risk,65.0
833,15,1,140,2023-08-27,50,Table,Home Goods,74.72,3,8,10,All-In-One Mart ,Delhi-NCR,73.0,5482.35584,2100.528640000001,4.0,0.2,15.56438241627338,10460.8,0.5214285714285715,700.0,82.0,84.0,56.0,1882.9439999999997,Overstock,0.0
834,45,3,115,2023-05-05,32,Pants,Clothing,73.32,16,8,3,One-Stop Shop,Bengaluru,55.0,3997.8756479999997,1497.6636479999997,2.0,0.1506849315068493,9.192388155425117,8431.8,0.47826086956521735,763.1818181818182,27.0,28.0,87.0,1517.7239999999997,Overstock,0.0
835,65,2,101,2023-09-03,37,Coffee,Groceries,42.41,5,15,10,Ultimate Retail Hub,Pune,76.0,3312.000468,1313.6412680000003,3.0,0.20821917808219179,2.886751345948129,4283.41,0.7524752475247525,485.0657894736842,16.0,19.0,82.0,771.0138,Overstock,0.0
836,88,2,198,2023-04-05,6,Bluetooth Earbuds,Electronics,28.59,2,14,9,Ultimate Retail Hub,Pune,197.0,5657.560740000001,2165.5781400000005,6.0,0.5397260273972603,15.980196077228422,5660.82,0.9949494949494949,366.8527918781726,80.0,85.0,113.0,1018.9476,Overstock,0.0
837,96,3,134,2023-04-24,43,Yogurt,Groceries,24.36,9,11,6,One-Stop Shop,Bengaluru,203.0,5016.11376,1950.1641600000003,7.0,0.5561643835616439,16.237815945091466,3264.24,1.5149253731343284,240.93596059113298,66.0,70.0,64.0,587.5631999999999,Overstock,0.0
838,68,1,136,2023-03-19,28,Gloves,Clothing,25.72,7,5,6,All-In-One Mart ,Delhi-NCR,141.0,3609.4522079999997,1361.0098080000002,6.0,0.3863013698630137,17.52426888631877,3497.92,1.0367647058823528,352.0567375886525,71.0,74.0,62.0,629.6256,Overstock,0.0
839,89,2,95,2023-09-08,15,Toy Plane,Toys,18.29,16,15,9,Ultimate Retail Hub,Pune,175.0,3105.1371959999997,1120.672196,6.0,0.4794520547945205,15.561705133649932,1737.55,1.8421052631578947,198.14285714285717,78.0,83.0,12.0,312.75899999999996,Overstock,0.0
840,22,2,192,2023-02-22,50,Jacket,Clothing,81.87,7,13,7,Ultimate Retail Hub,Pune,119.0,10368.475272000001,4328.106672000002,5.0,0.32602739726027397,19.136352839556444,15719.04,0.6197916666666666,588.9075630252102,84.0,87.0,105.0,2829.4272,Overstock,0.0
841,79,4,51,2023-03-18,22,Stuffed Animal,Toys,33.34,5,8,6,Everthing and More Store,Chennai,247.0,8062.945600000001,2957.2580000000003,8.0,0.6767123287671233,15.76105054511641,1700.3400000000001,4.843137254901961,75.36437246963563,64.0,69.0,-18.0,306.06120000000004,Restock risk,34.0
842,38,4,133,2023-01-13,31,Cereal,Groceries,51.03,20,7,6,Everthing and More Store,Chennai,149.0,7763.193900000001,3049.042500000001,4.0,0.40821917808219177,13.022416570411705,6786.99,1.1203007518796992,325.80536912751677,53.0,56.0,77.0,1221.6581999999999,Overstock,0.0
843,42,2,184,2023-08-15,24,Building Blocks,Toys,95.73,16,12,4,Ultimate Retail Hub,Pune,49.0,4879.3581,1971.0807,4.0,0.13424657534246576,17.93274472392147,17614.32,0.266304347826087,1370.612244897959,60.0,61.0,123.0,3170.5775999999996,Overstock,0.0
844,33,3,53,2023-01-03,44,TV,Electronics,48.41,13,9,1,One-Stop Shop,Bengaluru,113.0,5458.7116,2067.107,4.0,0.3095890410958904,19.822125684867068,2565.73,2.132075471698113,171.1946902654867,33.0,34.0,19.0,461.8314,Overstock,0.0
845,8,4,35,2023-10-03,14,Lego Set,Toys,74.89,8,20,1,Everthing and More Store,Chennai,143.0,10490.44142,3850.69402,6.0,0.3917808219178082,16.265505423031485,2621.15,4.085714285714285,89.33566433566433,27.0,28.0,7.0,471.807,Healthy,0.0
846,21,2,100,2023-08-27,15,Eggs,Groceries,82.37,6,11,1,Ultimate Retail Hub,Pune,37.0,3347.7144880000005,1458.1466880000003,3.0,0.10136986301369863,7.637626158259733,8237.0,0.37,986.4864864864865,13.0,14.0,86.0,1482.6599999999999,Overstock,0.0
847,51,2,63,2023-11-14,27,Butter,Groceries,39.94,11,17,10,Ultimate Retail Hub,Pune,140.0,5739.777399999999,2272.9853999999996,5.0,0.3835616438356164,22.01136070305514,2516.22,2.2222222222222223,164.25,115.0,119.0,-56.0,452.91959999999995,Restock risk,64.0
848,36,2,102,2023-02-08,12,Game Console,Electronics,98.69,11,5,6,Ultimate Retail Hub,Pune,295.0,29537.561716,11487.160716000002,8.0,0.8082191780821918,10.077379194441948,10066.38,2.892156862745098,126.20338983050847,41.0,46.0,56.0,1811.9483999999998,Overstock,0.0
849,75,2,52,2023-12-24,33,Toy Boat,Toys,31.15,15,16,1,Ultimate Retail Hub,Pune,69.0,2340.1749,1007.5779000000001,2.0,0.18904109589041096,0.7071067811865476,1619.8,1.3269230769230769,275.07246376811594,2.0,3.0,49.0,291.56399999999996,Overstock,0.0
850,36,3,2,2023-03-22,45,Game Console,Electronics,98.69,11,5,6,One-Stop Shop,Bengaluru,250.0,25760.419084,10463.469084,8.0,0.684931506849315,17.534093773116545,197.38,125.0,2.9200000000000004,71.0,76.0,-74.0,35.5284,Restock risk,90.0
851,40,1,197,2023-02-17,45,Mirror,Home Goods,62.68,5,6,3,All-In-One Mart ,Delhi-NCR,17.0,1090.632,429.98480000000006,2.0,0.04657534246575343,6.363961030678928,12347.96,0.08629441624365482,4229.7058823529405,19.0,20.0,177.0,2222.6328,Overstock,0.0
852,30,4,76,2023-10-16,12,Curtains,Home Goods,62.42,11,16,6,Everthing and More Store,Chennai,22.0,1290.8456,439.43680000000006,1.0,0.06027397260273973,0.0,4743.92,0.2894736842105263,1260.9090909090908,0.0,1.0,75.0,853.9055999999999,Overstock,0.0
853,79,4,39,2023-09-24,9,Stuffed Animal,Toys,33.34,5,8,6,Everthing and More Store,Chennai,247.0,8062.945600000001,2957.2580000000003,8.0,0.6767123287671233,15.76105054511641,1300.2600000000002,6.333333333333333,57.631578947368425,64.0,69.0,-30.0,234.04680000000002,Restock risk,46.0
854,35,1,97,2023-12-11,21,Rug,Home Goods,47.93,16,18,4,All-In-One Mart ,Delhi-NCR,140.0,7262.123536000001,3101.799536000001,4.0,0.3835616438356164,10.801234497346433,4649.21,1.443298969072165,252.89285714285717,36.0,38.0,59.0,836.8578,Overstock,0.0
855,60,4,149,2023-02-21,15,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,172.0,1867.3092840000002,737.9916840000001,7.0,0.4712328767123288,16.959335117245832,1577.91,1.1543624161073824,316.1918604651163,56.0,58.0,91.0,284.0238,Overstock,0.0
856,63,3,57,2023-12-23,38,Yo-Yo,Toys,37.05,16,16,7,One-Stop Shop,Bengaluru,61.0,2352.3044999999997,951.0735000000002,3.0,0.16712328767123288,11.590225767142472,2111.85,1.0701754385964912,341.06557377049177,51.0,53.0,4.0,380.133,Overstock,0.0
857,94,3,61,2023-02-03,47,Cookies,Groceries,29.22,13,10,7,One-Stop Shop,Bengaluru,165.0,5102.127576000001,2112.9215760000006,7.0,0.4520547945205479,17.367183065167694,1782.4199999999998,2.7049180327868854,134.93939393939394,76.0,80.0,-19.0,320.83559999999994,Restock risk,29.0
858,90,4,107,2023-08-27,8,Picture Frame,Home Goods,62.59,17,11,2,Everthing and More Store,Chennai,28.0,1838.2683000000002,751.7059,4.0,0.07671232876712329,5.0990195135927845,6697.13,0.2616822429906542,1394.8214285714284,12.0,13.0,94.0,1205.4834,Overstock,0.0
859,99,3,185,2023-11-04,22,Honey,Groceries,28.51,9,8,9,One-Stop Shop,Bengaluru,95.0,2756.3239920000005,1077.0849920000003,3.0,0.2602739726027397,20.526405757787536,5274.35,0.5135135135135135,710.7894736842105,102.0,105.0,80.0,949.383,Overstock,0.0
860,66,3,107,2023-05-21,47,Mouse,Electronics,85.73,10,19,3,One-Stop Shop,Bengaluru,298.0,25886.1735,10046.698700000003,10.0,0.8164383561643835,14.006347767272445,9173.11,2.7850467289719627,131.0570469798658,41.0,44.0,63.0,1651.1598000000001,Overstock,0.0
861,11,1,25,2023-05-12,50,Cheese,Groceries,59.94,6,5,2,All-In-One Mart ,Delhi-NCR,85.0,5093.125776000001,1934.2877760000006,4.0,0.2328767123287671,13.59840676942217,1498.5,3.4,107.3529411764706,32.0,33.0,-8.0,269.73,Restock risk,14.0
862,75,4,56,2023-08-08,42,Toy Boat,Toys,31.15,15,16,1,Everthing and More Store,Chennai,129.0,4007.7714600000004,1516.3944600000004,7.0,0.35342465753424657,18.14623140725683,1744.3999999999999,2.303571428571429,158.4496124031008,30.0,31.0,25.0,313.99199999999996,Overstock,0.0
863,35,1,199,2023-07-22,50,Rug,Home Goods,47.93,16,18,4,All-In-One Mart ,Delhi-NCR,140.0,7262.123536000001,3101.799536000001,4.0,0.3835616438356164,10.801234497346433,9538.07,0.7035175879396985,518.8214285714286,36.0,38.0,161.0,1716.8526,Overstock,0.0
864,78,4,155,2023-08-18,38,Fitness Tracker,Electronics,80.46,6,17,8,Everthing and More Store,Chennai,84.0,6633.122399999999,2442.7655999999997,4.0,0.23013698630136986,10.708252269472673,12471.3,0.5419354838709677,673.5119047619048,50.0,52.0,103.0,2244.834,Overstock,0.0
865,6,1,151,2023-11-13,46,Jeans,Clothing,23.45,14,13,6,All-In-One Mart ,Delhi-NCR,161.0,3688.6943800000004,1347.9153800000004,7.0,0.4410958904109589,15.92691642053372,3540.95,1.0662251655629138,342.32919254658384,65.0,68.0,83.0,637.371,Overstock,0.0
866,13,1,195,2023-02-19,20,Camera,Electronics,54.26,7,18,3,All-In-One Mart ,Delhi-NCR,99.0,5720.0892,2389.6104,2.0,0.27123287671232876,0.7071067811865476,10580.699999999999,0.5076923076923078,718.939393939394,3.0,4.0,191.0,1904.5259999999998,Overstock,0.0
867,87,4,100,2023-06-19,50,Frozen Vegetables,Groceries,33.36,18,10,7,Everthing and More Store,Chennai,70.0,2277.006816,829.1828160000002,3.0,0.1917808219178082,5.507570547286102,3336.0,0.7,521.4285714285714,25.0,27.0,73.0,600.48,Overstock,0.0
868,45,4,117,2023-12-02,41,Pants,Clothing,73.32,16,8,3,Everthing and More Store,Chennai,51.0,3776.85984,1458.48144,3.0,0.13972602739726028,8.888194417315589,8578.439999999999,0.4358974358974359,837.3529411764705,26.0,27.0,90.0,1544.1191999999996,Overstock,0.0
869,52,4,171,2023-09-02,6,Keyboard,Electronics,34.53,19,11,7,Everthing and More Store,Chennai,16.0,615.6008400000001,273.06324000000006,2.0,0.043835616438356165,9.899494936611665,5904.63,0.0935672514619883,3900.9375,44.0,45.0,126.0,1062.8334,Overstock,0.0
870,24,1,161,2023-04-19,26,Smartwatch,Electronics,32.85,13,8,5,All-In-One Mart ,Delhi-NCR,117.0,3978.7263000000003,1595.7873000000004,3.0,0.32054794520547947,13.45362404707371,5288.85,0.7267080745341615,502.2649572649572,50.0,52.0,109.0,951.993,Overstock,0.0
871,53,1,186,2023-02-10,34,Kite,Toys,35.37,12,9,9,All-In-One Mart ,Delhi-NCR,163.0,6025.689791999999,2451.197592,9.0,0.4465753424657534,15.447042147644677,6578.82,0.8763440860215054,416.50306748466255,77.0,82.0,104.0,1184.1876,Overstock,0.0
872,88,3,90,2023-05-12,20,Bluetooth Earbuds,Electronics,28.59,2,14,9,One-Stop Shop,Bengaluru,147.0,4000.3013640000004,1394.6087640000005,5.0,0.40273972602739727,19.67993902429578,2573.1,1.6333333333333333,223.46938775510205,98.0,102.0,-12.0,463.15799999999996,Restock risk,21.0
873,7,3,117,2023-05-15,49,Milk,Groceries,72.37,12,6,7,One-Stop Shop,Bengaluru,65.0,4649.917240000001,1733.4062400000007,2.0,0.1780821917808219,13.435028842544403,8467.29,0.5555555555555555,657.0,59.0,61.0,56.0,1524.1122,Overstock,0.0
874,99,2,53,2023-11-09,40,Honey,Groceries,28.51,9,8,9,Ultimate Retail Hub,Pune,147.0,4285.634604000001,1687.2332040000003,6.0,0.40273972602739727,16.643316977093235,1511.03,2.7735849056603774,131.59863945578232,83.0,87.0,-34.0,271.98539999999997,Restock risk,43.0
875,42,4,192,2023-09-21,27,Building Blocks,Toys,95.73,16,12,4,Everthing and More Store,Chennai,40.0,3522.864,1148.7599999999998,1.0,0.1095890410958904,0.0,18380.16,0.20833333333333334,1752.0,0.0,1.0,191.0,3308.4287999999997,Overstock,0.0
876,64,1,85,2023-03-28,27,Magic Set,Toys,11.82,10,14,4,All-In-One Mart ,Delhi-NCR,109.0,1316.790552,517.994952,3.0,0.29863013698630136,2.3094010767585034,1004.7,1.2823529411764707,284.6330275229358,8.0,10.0,75.0,180.846,Overstock,0.0
877,95,2,81,2023-10-18,24,Slime Kit,Toys,12.91,9,18,3,Ultimate Retail Hub,Pune,250.0,3165.4183920000005,1164.368392,7.0,0.684931506849315,12.297889869326983,1045.71,3.0864197530864197,118.26,36.0,39.0,42.0,188.2278,Healthy,0.0
878,12,4,80,2023-02-24,44,Headphones,Electronics,66.22,13,17,10,Everthing and More Store,Chennai,179.0,12461.756384,5112.6607840000015,7.0,0.4904109589041096,11.97020109629384,5297.6,2.2375,163.12849162011173,63.0,68.0,12.0,953.568,Overstock,0.0
879,24,4,51,2023-08-21,21,Smartwatch,Electronics,32.85,13,8,5,Everthing and More Store,Chennai,100.0,3212.1781200000005,1175.4781200000002,3.0,0.273972602739726,14.742229591663987,1675.3500000000001,1.9607843137254901,186.15,55.0,57.0,-6.0,301.563,Restock risk,13.0
880,45,3,112,2023-12-16,28,Pants,Clothing,73.32,16,8,3,One-Stop Shop,Bengaluru,55.0,3997.8756479999997,1497.6636479999997,2.0,0.1506849315068493,9.192388155425117,8211.84,0.4910714285714285,743.2727272727274,27.0,28.0,84.0,1478.1312,Overstock,0.0
881,42,1,28,2023-03-06,17,Building Blocks,Toys,95.73,16,12,4,All-In-One Mart ,Delhi-NCR,47.0,4275.3018,1485.7296000000001,3.0,0.12876712328767123,15.17673658377628,2680.44,1.6785714285714286,217.4468085106383,51.0,52.0,-24.0,482.4792,Restock risk,27.0
882,65,3,193,2023-10-10,40,Coffee,Groceries,42.41,5,15,10,One-Stop Shop,Bengaluru,106.0,4689.5111959999995,1902.3259960000003,5.0,0.29041095890410956,11.43241006962224,8185.129999999999,0.5492227979274612,664.5754716981132,60.0,63.0,130.0,1473.3233999999998,Overstock,0.0
883,51,1,50,2023-09-06,10,Butter,Groceries,39.94,11,17,10,All-In-One Mart ,Delhi-NCR,241.0,9367.927,3400.0922,7.0,0.6602739726027397,16.154020581650283,1997.0,4.819999999999999,75.72614107883818,85.0,92.0,-42.0,359.46,Restock risk,55.0
884,77,4,67,2023-02-23,14,Blazer,Clothing,7.19,19,20,5,Everthing and More Store,Chennai,167.0,1291.3527600000002,546.90016,6.0,0.4575342465753425,9.152413160837236,481.73,2.4925373134328357,146.43712574850298,34.0,37.0,30.0,86.7114,Overstock,0.0
885,69,3,101,2023-12-11,13,Spices,Groceries,14.69,5,17,7,One-Stop Shop,Bengaluru,113.0,1714.4816520000002,685.3002520000002,4.0,0.3095890410958904,6.3966136874651625,1483.69,1.1188118811881187,326.23893805309734,28.0,31.0,70.0,267.0642,Overstock,0.0
886,95,3,157,2023-07-04,41,Slime Kit,Toys,12.91,9,18,3,One-Stop Shop,Bengaluru,38.0,505.2974,201.13779999999997,1.0,0.10410958904109589,0.0,2026.8700000000001,0.24203821656050953,1508.0263157894738,0.0,1.0,156.0,364.83660000000003,Overstock,0.0
887,29,4,10,2023-02-11,20,Apples,Groceries,98.76,9,20,8,Everthing and More Store,Chennai,13.0,1283.88,487.87440000000015,1.0,0.03561643835616438,0.0,987.6,1.3,280.7692307692308,0.0,1.0,9.0,177.768,Overstock,0.0
888,86,3,6,2023-09-05,36,Bookshelf,Home Goods,85.89,2,7,2,One-Stop Shop,Bengaluru,124.0,10952.933292000002,4349.710092,3.0,0.33972602739726027,7.371114795831994,515.34,20.666666666666668,17.661290322580644,18.0,19.0,-13.0,92.7612,Restock risk,23.0
889,89,2,62,2023-04-27,19,Toy Plane,Toys,18.29,16,15,9,Ultimate Retail Hub,Pune,175.0,3105.1371959999997,1120.672196,6.0,0.4794520547945205,15.561705133649932,1133.98,2.8225806451612905,129.31428571428572,78.0,83.0,-21.0,204.1164,Restock risk,31.0
890,28,2,3,2023-08-21,23,Dress,Clothing,54.62,1,17,10,Ultimate Retail Hub,Pune,71.0,4128.1795999999995,1723.8072000000002,3.0,0.19452054794520549,17.61628034896508,163.85999999999999,23.666666666666668,15.422535211267606,92.0,94.0,-91.0,29.494799999999998,Restock risk,95.0
891,79,4,112,2023-04-01,31,Stuffed Animal,Toys,33.34,5,8,6,Everthing and More Store,Chennai,247.0,8062.945600000001,2957.2580000000003,8.0,0.6767123287671233,15.76105054511641,3734.0800000000004,2.205357142857143,165.50607287449392,64.0,69.0,43.0,672.1344,Overstock,0.0
892,73,2,105,2023-09-18,16,Smart Home Device,Electronics,27.88,16,14,10,Ultimate Retail Hub,Pune,388.0,11102.362448,4395.549648000001,12.0,1.063013698630137,18.85844706334606,2927.4,3.6952380952380954,98.77577319587628,99.0,110.0,-5.0,526.932,Restock risk,26.0
893,52,4,191,2023-09-19,21,Keyboard,Electronics,34.53,19,11,7,Everthing and More Store,Chennai,16.0,615.6008400000001,273.06324000000006,2.0,0.043835616438356165,9.899494936611665,6595.2300000000005,0.0837696335078534,4357.1875,44.0,45.0,146.0,1187.1414,Overstock,0.0
894,47,3,110,2023-12-26,28,Skirt,Clothing,93.52,20,7,6,One-Stop Shop,Bengaluru,122.0,11364.5504,4290.6975999999995,4.0,0.33424657534246577,14.617341299520465,10287.199999999999,1.1090909090909091,329.0983606557377,60.0,63.0,47.0,1851.6959999999997,Overstock,0.0
895,41,3,19,2023-06-08,49,Toy Train,Toys,80.7,10,19,3,One-Stop Shop,Bengaluru,190.0,15119.952000000001,5613.492000000001,7.0,0.5205479452054794,18.880577069469844,1533.3,10.0,36.5,54.0,56.0,-37.0,275.99399999999997,Restock risk,51.0
896,90,2,137,2023-03-11,42,Picture Frame,Home Goods,62.59,17,11,2,Ultimate Retail Hub,Pune,136.0,9204.009716000002,3926.420916000002,5.0,0.3726027397260274,15.514509338035799,8574.83,0.9927007299270073,367.68382352941177,37.0,38.0,99.0,1543.4694,Overstock,0.0
897,65,4,137,2023-03-04,25,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,149.0,6615.1118,2697.2760000000007,7.0,0.40821917808219177,12.270755012281379,5810.169999999999,1.0875912408759125,335.6040268456376,65.0,70.0,67.0,1045.8305999999998,Overstock,0.0
898,78,2,184,2023-02-26,27,Fitness Tracker,Electronics,80.46,6,17,8,Ultimate Retail Hub,Pune,155.0,12661.9902,4929.7842,5.0,0.4246575342465753,12.98075498574717,14804.64,0.842391304347826,433.2903225806452,61.0,65.0,119.0,2664.8352,Overstock,0.0
899,83,2,119,2023-12-23,22,External Hard Drive,Electronics,22.16,20,10,1,Ultimate Retail Hub,Pune,114.0,2518.2624000000005,951.9936000000001,4.0,0.31232876712328766,12.503332889007368,2637.04,0.9579831932773111,381.00877192982455,21.0,22.0,97.0,474.6672,Overstock,0.0
900,7,4,158,2023-10-27,33,Milk,Groceries,72.37,12,6,7,Everthing and More Store,Chennai,133.0,9560.077000000001,3592.4467999999997,4.0,0.3643835616438356,10.242883708539635,11434.460000000001,0.8417721518987342,433.609022556391,45.0,48.0,110.0,2058.2028,Overstock,0.0
901,56,1,43,2023-08-19,6,Coat,Clothing,52.48,15,9,10,All-In-One Mart ,Delhi-NCR,98.0,4823.9616,1635.2767999999999,4.0,0.2684931506849315,16.82260384126072,2256.64,2.2790697674418605,160.1530612244898,88.0,91.0,-48.0,406.19519999999994,Restock risk,54.0
902,72,1,88,2023-09-15,35,Action Figure Set,Toys,97.12,13,12,1,All-In-One Mart ,Delhi-NCR,105.0,10462.970688000001,4140.458688,4.0,0.2876712328767123,16.17353805861084,8546.560000000001,1.1931818181818181,305.9047619047619,27.0,28.0,60.0,1538.3808000000001,Overstock,0.0
903,9,3,16,2023-12-05,22,Sofa,Home Goods,64.94,1,9,5,One-Stop Shop,Bengaluru,119.0,8014.8948,3223.6216,5.0,0.32602739726027397,12.111977542911811,1039.04,7.4375,49.075630252100844,45.0,47.0,-31.0,187.0272,Restock risk,39.0
904,94,1,182,2023-10-09,43,Cookies,Groceries,29.22,13,10,7,All-In-One Mart ,Delhi-NCR,153.0,4703.42652,1931.6173200000003,6.0,0.4191780821917808,8.117881497040962,5318.04,0.8406593406593407,434.1830065359477,36.0,39.0,143.0,957.2471999999999,Overstock,0.0
905,91,2,101,2023-08-14,18,Webcam,Electronics,27.52,7,9,5,Ultimate Retail Hub,Pune,217.0,6181.0250240000005,2478.4842240000003,8.0,0.5945205479452055,11.642747589318056,2779.52,2.1485148514851486,169.8847926267281,43.0,46.0,55.0,500.31359999999995,Overstock,0.0
906,40,3,84,2023-11-15,19,Mirror,Home Goods,62.68,5,6,3,One-Stop Shop,Bengaluru,113.0,7152.2894400000005,2760.92864,5.0,0.3095890410958904,14.046351839534704,5265.12,1.3452380952380953,271.3274336283186,41.0,42.0,42.0,947.7216,Overstock,0.0
907,66,4,36,2023-10-26,39,Mouse,Electronics,85.73,10,19,3,Everthing and More Store,Chennai,59.0,5247.8076360000005,2111.8042360000004,4.0,0.16164383561643836,12.19426094521517,3086.28,1.638888888888889,222.71186440677965,35.0,36.0,0.0,555.5304,Restock risk,4.0
908,41,1,156,2023-11-19,8,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,208.0,17047.77816,6640.706160000002,8.0,0.5698630136986301,16.84382040139011,12589.2,1.3333333333333335,273.75,49.0,51.0,105.0,2266.056,Overstock,0.0
909,46,1,198,2023-12-25,9,Flour,Groceries,65.19,16,7,6,All-In-One Mart ,Delhi-NCR,41.0,2730.8091,1073.6792999999998,3.0,0.11232876712328767,9.50438495292217,12907.619999999999,0.20707070707070707,1762.6829268292684,39.0,40.0,158.0,2323.3716,Overstock,0.0
